LogTime	Symbol	Signal	Timeframe	BarTime	Close	High	Low	FastMA1	FastMA2	SlowMA1	SlowMA2	MaDiff	SlopeFast	SlopeSlow	SlopeFastAvg5	SlopeSlowAvg5	SwingBarIndex	SwingPrice	SwingToCrossBars	SwingToCrossDistance	ATR	Spread	M5_FastMA	M5_SlowMA	M5_MaDiff	M5_SlopeFast	M5_SlopeSlow	M15_FastMA	M15_SlowMA	M15_MaDiff	M15_SlopeFast	M15_SlopeSlow	H1_FastMA	H1_SlowMA	H1_MaDiff	H1_SlopeFast	H1_SlopeSlow	H4_FastMA	H4_SlowMA	H4_MaDiff	H4_SlopeFast	H4_SlopeSlow	NextCrossBars	NextCrossAtEnd	MaxFavorableExcursion	MaxAdverseExcursion
2025.12.22 04:00:00	BTCUSD#	DC	M5	2025.12.22 04:00	88465.3	88646.9	88394.2	88838.63491130747	88900.85739652537	88848.70050551405	88887.04055606545	-10.06559420657868	-62.22248521790607	-38.340050551400054	-30.6133277782239	-15.068094524275512	5	89272.7	4	807.3999999999942	219.1097999875928	2250.0	88838.63491130747	88848.70050551405	-10.06559420657868	-62.22248521790607	-38.340050551400054	88693.67889257064	88634.19906412339	59.47982844724902	-86.46314876175893	-45.92990641234792	88428.01719140481	88378.10446072223	49.91273068258306	3.6138014325406402	7.159553927776869	88213.32777279403	88034.94422619186	178.3835466021701	101.32870453433134	78.63557738081727	292	False	587.6999999999971	2123.399999999994
2025.12.23 04:20:00	BTCUSD#	GC	M5	2025.12.23 04:20	88734.2	88744.5	88646.8	88590.91000282728	88567.02833663183	88590.35078273527	88575.96586100881	0.5592200920073083	23.881666195447906	14.384921726465109	5.69207213135378	1.9734711264522047	5	88279.9	4	454.3000000000029	126.75433353755147	2250.0	88590.91000282728	88590.35078273527	0.5592200920073083	23.881666195447906	14.384921726465109	88585.13207483059	88607.1726161233	-22.04054129270662	18.611320861571585	8.962738387679565	88734.82529362259	88829.68072121053	-94.85542758794327	-90.18754893708683	-63.59807212106534	88521.82045718604	88367.69174450773	154.1287126783136	-127.73674286433379	-61.22917445076746	225	False	7.80000000000291	2142.949999999997
2025.12.23 16:00:00	BTCUSD#	DC	H4	2025.12.23 16:00	87157.8	88268.2	86591.25	88109.02979228045	88267.56809099385	88130.60747145585	88227.88821860142	-21.57767917540332	-158.53829871340713	-97.28074714557442	-112.98072155566187	-58.17510787969805	8	90588.7	7	3430.899999999994	1069.3618472513333	2250.0	87689.306238371	87708.792565433	-19.486327061997144	-10.501039728493197	-8.249256543305819	87717.19596447478	87710.84209397635	6.353870498438482	4.000672587542795	3.03579060237098	87719.0636774034	87966.65820418712	-247.59452678370872	-142.44394623389235	-110.22582041870919	88109.02979228045	88130.60747145585	-21.57767917540332	-158.53829871340713	-97.28074714557442	15	False	753.25	2259.5999999999913
2025.12.23 23:05:00	BTCUSD#	DC	M5	2025.12.23 23:05	87552.9	87639.2	87532.6	87780.87225930476	87818.86763585554	87793.15778959024	87817.18356854928	-12.285530285487766	-37.99537655078166	-24.0257789590396	-13.155902103421976	-6.4386606245534495	5	88363.7	4	810.8000000000029	196.52819333445564	2250.0	87780.87225930476	87793.15778959024	-12.285530285487766	-37.99537655078166	-24.0257789590396	87772.62085945181	87747.1147263688	25.506133083006716	-13.570143241959158	-5.591472636879189	87693.89712983732	87824.98190524789	-131.08477541056345	2.617145027121296	-11.538190524792299	88051.96839338324	88092.33406495987	-40.36567157662648	-57.06139889720362	-38.27340649598045	127	False	777.0	294.40000000000873
2025.12.24 09:40:00	BTCUSD#	GC	M5	2025.12.24 09:40	87140.7	87164.5	87118.8	87040.87466891333	87024.2371137322	87035.31690095873	87024.77859105461	5.557767954596784	16.63755518112157	10.538309904120979	6.754052598876297	3.586833159136586	5	86958.8	4	181.89999999999418	68.68672418133605	2250.0	87040.87466891333	87035.31690095873	5.557767954596784	16.63755518112157	10.538309904120979	87066.46753035099	87129.29098851189	-62.82345816089946	12.372078274842352	1.1409011488140095	87274.67334654213	87438.93125751398	-164.25791097184992	-63.16222442367871	-54.32312575141259	87690.34860924428	87843.27638238907	-152.92777314479463	-149.59143487403344	-105.04763823890244	82	False	339.1999999999971	431.59999999999127
2025.12.24 16:30:00	BTCUSD#	DC	M5	2025.12.24 16:30	87079.5	87280.4	86971.9	87264.61864853655	87295.47175662598	87270.13648083419	87289.20012891761	-5.517832297642599	-30.85310808943177	-19.063648083421867	-4.850404190676636	-2.136059582818416	5	87441.4	4	361.8999999999942	124.14407134911644	2250.0	87264.61864853655	87270.13648083419	-5.517832297642599	-30.85310808943177	-19.063648083421867	87211.98895714477	87189.45129064936	22.537666495409212	-38.66482619078306	-20.945129064944922	87165.32479425803	87272.54897759348	-107.2241833354492	-30.870799042997533	-29.244897759359446	87585.33367209786	87747.96064660254	-162.6269745046884	-46.122278682960314	-43.936064660243574	328	False	674.9499999999971	1507.3999999999942
2025.12.24 23:00:00	BTCUSD#	GC	H1	2025.12.24 23:00	87685.2	87788.7	87548.5	87364.66735192387	87311.24524391118	87356.9768222455	87324.15450447005	7.690529678366147	53.42210801268811	32.8223177754553	39.899623065223565	20.749252450178027	8	86404.55	7	1280.6499999999942	382.078174806765	2250.0	87578.61222549007	87555.07420722957	23.538018260500394	8.797962418335374	7.632579277036712	87512.10908937674	87443.85184296458	68.2572464121622	20.648485103884013	19.214815703540808	87364.66735192387	87356.9768222455	7.690529678366147	53.42210801268811	32.8223177754553	87599.60029036959	87742.25513327504	-142.65484290545282	14.266618271736661	-5.70551332749892	95	False	1860.4000000000087	1042.5
2025.12.25 19:50:00	BTCUSD#	GC	M5	2025.12.25 19:50	88163.4	88195.5	88127.7	88109.6986513719	88100.74842660053	88108.07336254528	88102.54069879981	1.6252888266171794	8.950224771368084	5.532663745470927	-3.077888902759878	-1.9347909135103691	5	88010.0	4	153.39999999999418	94.30862495670111	2250.0	88109.6986513719	88108.07336254528	1.6252888266171794	8.950224771368084	5.532663745470927	88055.75213332467	87969.61101373365	86.14111959101865	11.074644445892773	15.258898626620066	87820.54299932561	87737.27741458452	83.26558474109333	50.27616677907645	38.492258541533374	87685.96172177748	87745.1443364369	-59.18261465942487	72.70637970375537	37.705566356293275	167	False	1382.2000000000116	1283.5999999999913
2025.12.26 04:00:00	BTCUSD#	GC	H4	2025.12.26 04:00	88978.3	89417.4	87404.2	87858.8753116733	87672.3045302855	87840.88778094434	87727.14655903877	17.987530728962156	186.57078138779616	113.74122190556955	49.23881585079071	24.87502677113225	10	86404.55	9	2573.75	948.4696653165203	2250.0	87349.36101672615	87322.60217744103	26.758839285117574	22.92316387896426	16.429782255887403	87478.08514329746	87532.38766587467	-54.302522577214404	116.5191427837708	64.4812334125163	87860.5024419783	87806.91808194148	53.584360036824364	219.01625967028667	136.76819180585153	87858.8753116733	87840.88778094434	17.987530728962156	186.57078138779616	113.74122190556955	5	False	567.3000000000029	2335.600000000006
2025.12.26 09:45:00	BTCUSD#	DC	M5	2025.12.26 09:45	88631.4	88807.6	88617.1	89052.86409265868	89123.10810810179	89064.46744000271	89107.77418400299	-11.603347344032954	-70.24401544310967	-43.30674400027783	-32.2275159670884	-15.695724559214431	5	89545.6	4	914.2000000000116	174.48530837222273	2250.0	89052.86409265868	89064.46744000271	-11.603347344032954	-70.24401544310967	-43.30674400027783	88935.78726041039	88819.90346836773	115.88379204265948	-78.03121006839501	-35.230346836775425	88391.49034264433	88205.04807665986	186.4422659844713	12.684942892607069	26.255192334021558	87994.32169571998	87928.71616449485	65.60553122512647	135.44638404667785	87.82838355051354	237	False	1988.699999999997	421.6000000000058
2025.12.27 00:00:00	BTCUSD#	DC	H4	2025.12.27 00:00	87458.3	87580.8	87234.3	87870.38751255858	87939.06876465166	87873.46041561019	87914.9764571712	-3.0729030516085913	-68.68125209308346	-41.5160415610153	2.3024401770555416	6.514526933169691	5	89545.6	4	2087.300000000003	964.6000724864082	2250.0	87526.92573016362	87526.71850419752	0.20722596610721666	-4.520955027255695	-2.6918504197674338	87488.64910081499	87509.42984756408	-20.78074674909294	-6.524850135829183	-5.992984756419901	87693.30761654636	87823.07994842423	-129.7723318778735	-26.801269424395286	-29.057994842427433	87870.38751255858	87873.46041561019	-3.0729030516085913	-68.68125209308346	-41.5160415610153	22	False	663.1999999999971	2948.399999999994
2025.12.27 05:30:00	BTCUSD#	GC	M5	2025.12.27 05:30	87460.8	87464.9	87414.5	87417.81668196927	87410.65279563081	87415.87730870346	87411.3850395738	1.9393732658063527	7.163886338457814	4.4922691296669655	-1.6704386539146072	-0.94953554731037	5	87364.3	4	96.5	36.27308744176303	2250.0	87417.81668196927	87415.87730870346	1.9393732658063527	7.163886338457814	4.4922691296669655	87425.07647923181	87428.41487500294	-3.3383957711339463	10.58725346137362	6.018512499707867	87555.64334659753	87675.30212505614	-119.65877845861542	-9.15722443292907	-17.46021250562626	87816.54643933591	87838.91855964562	-22.372120309708407	-53.84107322266209	-34.541855964562274	841	False	2945.899999999994	665.6999999999971
2025.12.28 22:00:00	BTCUSD#	DC	H1	2025.12.28 22:00	87502.8	87642.3	87439.2	87699.0484664403	87731.75654418036	87708.32053400508	87728.87258740558	-9.272067564772442	-32.70807774005516	-20.55205340050452	-21.40216822073271	-11.230576243091491	7	88084.0	6	581.1999999999971	184.0925594115113	2250.0	87574.09869172181	87605.46253846002	-31.363846738211578	-14.099781953627826	-11.596253846000764	87643.19985402295	87698.22881462354	-55.02896060058265	-24.116642337161466	-19.972881462352234	87699.0484664403	87708.32053400508	-9.272067564772442	-32.70807774005516	-20.55205340050452	87716.7505541973	87742.64403508336	-25.893480886064935	-23.941759032866685	-16.954403508352698	320	False	707.6999999999971	7259.899999999994
2025.12.30 04:05:00	BTCUSD#	DC	M5	2025.12.30 04:05	87108.3	87209.9	87108.3	87215.5993002858	87233.48251700008	87220.54041558669	87231.76445714536	-4.941115300884121	-17.883216714282753	-11.22404155867116	1.4829583106795325	0.9127507760305889	5	87338.6	4	230.3000000000029	81.8826436668849	2250.0	87215.5993002858	87220.54041558669	-4.941115300884121	-17.883216714282753	-11.22404155867116	87241.417038691	87274.8859658242	-33.46892713320267	-8.086173115152633	-8.198596582427854	87437.83811604296	87621.93407103361	-184.09595499065472	-57.63968600715452	-52.99340710336401	87726.97679925791	87777.95703145527	-50.98023219735478	-81.41279987631424	-53.94570314553857	430	False	294.0	2286.0
2025.12.30 06:30:00	BTCUSD#	GC	M15	2025.12.30 06:30	87432.8	87446.2	87381.2	87279.54411495605	87254.00146744873	87272.20160292894	87256.14176322182	7.342512027113116	25.54264750731818	16.059839707115316	20.764868771404146	11.199255479179556	6	86814.3	5	618.5	170.73676474946237	2250.0	87332.64934953775	87291.04638204984	41.602967487910064	10.958441743714502	10.735361795013887	87279.54411495605	87272.20160292894	7.342512027113116	25.54264750731818	16.059839707115316	87406.12596280708	87569.40336449059	-163.27740168350283	-19.620993801174336	-28.100336449060705	87726.97679925791	87777.95703145527	-50.98023219735478	-81.41279987631424	-53.94570314553857	138	False	1961.5	301.3000000000029
2025.12.30 16:00:00	BTCUSD#	GC	H4	2025.12.30 16:00	88370.2	89394.3	87825.5	87889.32474822074	87809.1788729242	87872.35855105579	87822.57440616138	16.966197164947516	80.14587529654091	49.78414489440911	-1.0026234871707858	-2.6928914010204608	8	86795.1	7	1575.0999999999913	925.7447028706488	2250.0	88006.20849440042	87998.08853664735	8.119957753064227	-25.31808240005921	-14.37885366473347	87993.69444707992	87930.66412059746	63.03032648246153	4.950925486686174	9.273587940246216	87907.33059227953	87822.42849602373	84.90209625579882	159.41156795342977	104.13715039761155	87889.32474822074	87872.35855105579	16.966197164947516	80.14587529654091	49.78414489440911	11	False	835.6999999999971	1137.5999999999913
2025.12.31 15:55:00	BTCUSD#	GC	M5	2025.12.31 15:55	88979.4	88998.7	88933.6	88861.52794119778	88841.88259806408	88855.34413437906	88842.93854781697	6.183806818720768	19.645343133699498	12.40558656209032	6.368671888971585	3.1542193040426354	5	88732.6	4	246.79999999998836	79.89467001949349	2250.0	88861.52794119778	88855.34413437906	6.183806818720768	19.645343133699498	12.40558656209032	88842.58564010088	88797.35974392926	45.225896171614295	22.802393316524103	18.20402560706134	88661.72038183958	88535.99654398386	125.7238378557231	52.94660302673583	44.34034560160944	88294.30501827602	88158.06622439832	136.23879387769557	114.182496954003	82.13337756016699	591	False	1155.5	1746.7999999999884
