LogTime	Symbol	Signal	Timeframe	BarTime	Close	High	Low	FastMA1	FastMA2	SlowMA1	SlowMA2	MaDiff	SlopeFast	SlopeSlow	SlopeFastAvg5	SlopeSlowAvg5	SwingBarIndex	SwingPrice	SwingToCrossBars	SwingToCrossDistance	ATR	Spread	M5_FastMA	M5_SlowMA	M5_MaDiff	M5_SlopeFast	M5_SlopeSlow	M15_FastMA	M15_SlowMA	M15_MaDiff	M15_SlopeFast	M15_SlopeSlow	H1_FastMA	H1_SlowMA	H1_MaDiff	H1_SlopeFast	H1_SlopeSlow	H4_FastMA	H4_SlowMA	H4_MaDiff	H4_SlopeFast	H4_SlopeSlow	NextCrossBars	NextCrossAtEnd	MaxFavorableExcursion	MaxAdverseExcursion
2025.09.24 06:25:00	GOLD#	GC	M5	2025.09.24 06:25	3760.92	3761.67	3760.21	3757.6944664078246	3757.156877475795	3757.5795645425897	3757.2455209968484	0.11490186523496959	0.5375889320293936	0.3340435457412241	0.4405255625244536	0.2290634502206558	5	3752.27	4	8.650000000000091	2.8505945585084294	17.0	3757.6944664078246	3757.5795645425897	0.11490186523496959	0.5375889320293936	0.3340435457412241	3758.9612845835054	3760.697016543926	-1.7357319604207078	0.326452569416233	0.022298345607396186	3764.574001639491	3762.8331011478817	1.740900491609409	0.13266639341827613	0.25368988521177016	3747.607309120109	3730.1832907129965	17.424018407112726	3.4337818133153633	3.802670928700536	123	False	18.289999999999964	1.2699999999999818
2025.09.24 16:40:00	GOLD#	DC	M5	2025.09.24 16:40	3762.65	3766.35	3761.05	3766.666752459233	3767.3362112024383	3766.878034510848	3767.3008379619328	-0.21128205161494407	-0.6694587432052685	-0.4228034510847465	-0.33654041819236225	-0.1779326698436307	5	3772.9	4	10.25	3.7745047501796063	17.0	3766.666752459233	3766.878034510848	-0.21128205161494407	-0.6694587432052685	-0.4228034510847465	3766.8233350819874	3767.161495169762	-0.3381600877746678	-0.6955558469976495	-0.4511495169763293	3767.020217293155	3766.1354737868937	0.8847435062612021	-0.9767028821925123	-0.49754737868943266	3750.7665561805943	3736.8105189428975	13.956037237696819	-2.5094260300988935	-0.1100518942898816	507	False	45.15000000000009	2.900000000000091
2025.09.25 21:15:00	GOLD#	GC	M15	2025.09.25 21:15	3749.98	3750.79	3737.88	3740.0777375017433	3738.4273604187006	3739.8480375060926	3738.834841256702	0.22969999565066246	1.650377083042713	1.013196249390603	0.6529869501482608	0.3410128844308929	6	3732.33	5	17.65000000000009	7.52772349459617	16.0	3739.909439620752	3739.0534540302424	0.8559855905095901	0.22676006320807574	0.2216545969758954	3740.0777375017433	3739.8480375060926	0.22969999565066246	1.650377083042713	1.013196249390603	3743.1643968171925	3744.250734224176	-1.0863374069836027	2.0009338638014924	1.091926577581944	3745.786218413576	3739.9017576552783	5.8844607582977915	0.5856302644046991	0.9398242344723258	445	False	146.82999999999993	15.579999999999927
2025.09.26 11:00:00	GOLD#	GC	H1	2025.09.26 11:00	3752.93	3755.13	3747.1	3745.8390720057987	3744.6572506734315	3745.5044763479636	3744.76192398276	0.3345956578350524	1.1818213323672353	0.7425523652036645	0.35576827972336106	0.2003190889608959	6	3734.4	5	18.529999999999745	9.905744929361664	16.0	3746.892034780161	3746.608208654727	0.283826125433734	0.3879942033063344	0.2611791345275378	3746.5053443774013	3745.942140598721	0.5632037786804176	0.38244260376632155	0.28578594012788017	3745.8390720057987	3745.5044763479636	0.3345956578350524	1.1818213323672353	0.7425523652036645	3747.4293095549056	3742.4507796057687	4.978529949136828	0.9167817408492738	1.047922039423156	458	False	628.5300000000002	9.9699999999998
2025.09.26 12:55:00	GOLD#	GC	M5	2025.09.26 12:55	3751.44	3751.47	3749.01	3750.0456923352335	3749.813307724439	3749.990414944503	3749.845456438953	0.055277390730680054	0.23238461079472472	0.14495850554976641	-0.06994978085085676	-0.03867516555374095	5	3747.18	4	4.260000000000218	2.0614623057342385	16.0	3750.0456923352335	3749.990414944503	0.055277390730680054	0.23238461079472472	0.14495850554976641	3749.340528404264	3748.350041323453	0.9904870808113628	0.34991193262294473	0.3089958676546303	3746.639204576399	3746.0440694072395	0.5951351691596756	0.8001325706004536	0.5395930592758305	3748.086551047062	3743.321617823426	4.764933223636035	0.6572414921565723	0.870838217657365	366	False	82.04999999999973	8.480000000000018
2025.09.29 20:25:00	GOLD#	DC	M5	2025.09.29 20:25	3826.31	3827.78	3824.05	3828.960098999853	3829.401782166495	3828.9677882721385	3829.2335670993525	-0.007689272285460902	-0.44168316664217855	-0.2657788272140351	-0.2008519564727976	-0.08925246360477104	5	3832.86	4	6.550000000000182	2.72455519865964	17.0	3828.960098999853	3828.9677882721385	-0.007689272285460902	-0.44168316664217855	-0.2657788272140351	3827.8040693420207	3825.9527430304006	1.8513263116201415	-0.24901155700308664	0.03572569695961647	3817.9207765774095	3808.281273564918	9.639503012491332	1.8232039037652612	2.057872643507835	3792.6042485809085	3777.8188144912106	14.785434089697901	6.872625236515887	5.602118550878913	206	False	33.2199999999998	45.45000000000027
2025.09.30 14:35:00	GOLD#	GC	M5	2025.09.30 14:35	3816.33	3817.49	3814.11	3810.6390549721805	3809.69056413421	3810.41148402575	3809.8196324283253	0.22757094643066011	0.9484908379704393	0.5918515974244656	0.3446899317452335	0.16854443748761697	5	3804.45	4	11.88000000000011	4.120770183170745	18.0	3810.6390549721805	3810.41148402575	0.22757094643066011	0.9484908379704393	0.5918515974244656	3813.820726819183	3820.5022482184445	-6.681521399261328	0.1815455301361908	-0.5592248218445093	3830.039564870245	3828.8040616094313	1.2355032608138572	-2.463260811707187	-1.3544061609431992	3811.295004648421	3795.6448155803637	15.650189068057443	1.3341658919302972	2.365518441963559	379	False	79.0	7.429999999999836
2025.10.01 23:10:00	GOLD#	DC	M5	2025.10.01 23:10	3862.29	3863.5	3861.32	3865.083500482546	3865.5490838963033	3865.1088378269146	3865.390721609606	-0.025337344368836057	-0.4655834137574857	-0.2818837826912386	-0.16138176074746297	-0.06197913634205179	5	3870.92	4	8.63000000000011	2.95527000184513	16.0	3865.083500482546	3865.1088378269146	-0.025337344368836057	-0.4655834137574857	-0.2818837826912386	3865.413717464382	3866.67343746018	-1.2597199957981502	-0.5206195773971558	-0.43834374601783566	3868.5380492677173	3866.534142630856	2.003906636861302	-0.4946748779530026	-0.09641426308598966	3851.633350285217	3834.0110516443033	17.62229864091387	2.3227749524639876	3.1558948355691427	95	False	9.460000000000036	8.300000000000182
2025.10.02 08:05:00	GOLD#	GC	M5	2025.10.02 08:05	3868.34	3868.69	3865.48	3865.4256051225643	3864.9398726429913	3865.39969837329	3865.105668210619	0.025906749274327012	0.48573247957301646	0.2940301626708788	-0.013629626076635759	-0.024849090775660443	5	3861.71	4	6.630000000000109	1.9737049370039284	18.0	3865.4256051225643	3865.39969837329	0.025906749274327012	0.48573247957301646	0.2940301626708788	3865.5049472447545	3865.050441786244	0.45450545851053903	0.42250879254152096	0.29895582137532983	3865.7864857830914	3865.3844553467115	0.4020304363798459	0.34058570281831635	0.24455446532874703	3856.9050252524985	3841.8443814006787	15.060643851819805	2.935829124583506	3.267561859932357	105	False	28.4699999999998	6.650000000000091
2025.10.02 16:50:00	GOLD#	DC	M5	2025.10.02 16:50	3876.8	3878.53	3873.56	3884.770855958006	3886.099331951006	3885.1064438330786	3885.9370882163867	-0.3355878750726333	-1.328475993000211	-0.8306443833080266	-0.7473050451834752	-0.3832988049067353	5	3896.81	4	20.009999999999764	5.347920346528067	16.0	3884.770855958006	3885.1064438330786	-0.3355878750726333	-1.328475993000211	-0.8306443833080266	3883.1973279335616	3881.321682425438	1.875645508123398	-1.342887988927032	-0.6181682425435611	3874.6651561858007	3871.997744610408	2.6674115753926344	0.07914063570024155	0.3142255389593629	3858.555528756938	3845.6386623146104	12.916866442327773	-2.2859214594891455	-0.07986623146098282	772	False	57.49000000000024	100.54999999999973
